S 	291606	0.9998765609891579
 세	3967	0.0040327704533232485
세계	1674	0.2542527339003645
계 	5160	0.5183845690174804
 환	1884	0.0019152355770257123
환경	948	0.3038461538461538
경 	1928	0.17166770545810703
 수	9609	0.009768311390467129
수도	108	0.00579305905701872
도 	5547	0.5877927307407015
 조	6980	0.0070957241654137325
조성	206	0.02047713717693837
성 	4023	0.521451717433571
 E	291604	0.2964386174113619
 실	3252	0.003305916187095338
실천	73	0.012370784612777495
천 	760	0.547550432276657
 계	2560	0.0026024432469139193
계획	730	0.07333735181836448
획 	1094	0.775886524822695
 자	7943	0.00807469012118643
자연	225	0.009211873080859774
연 	1349	0.15951282960860824
 보	5650	0.005743673572290485
보전	69	0.005696829590488771
전 	6835	0.36709812557065363
 총	2283	0.0023208507549626863
총회	201	0.07386990077177508
회 	9518	0.602710233029382
 김	1903	0.0019345505854989017
김 	869	0.4467866323907455
 지	10701	0.010878416087978847
지사	317	0.015502738654147105
사 	16695	0.47701362896082744
 개	5840	0.005936823657022378
개최	206	0.02962749892132892
최 	426	0.08788941613369095
 전	11888	0.012085095827856511
전략	574	0.030828723347118534
략 	644	0.9442815249266863
조직	497	0.049403578528827034
직 	1968	0.43684794672586014
 체	2099	0.0021338001465907486
체계	321	0.03772032902467685
 기	14569	0.014810545181362846
기후	99	0.0037218045112781956
후 	4199	0.5702838516908869
 변	1226	0.0012463263362173691
변화	307	0.13680926916221034
화 	5453	0.7244586156503255
 대	18799	0.019110676015130768
대응	329	0.012245961438249088
응 	459	0.6
 교	6954	0.007069293101187263
교육	2754	0.25040916530278234
육 	2682	0.6747169811320755
 센	898	0.0009128882952065232
센터	881	0.8792415169660679
터 	1796	0.5605493133583022
 섬	148	0.00015045375021221095
섬 	76	0.4720496894409938
 생	2356	0.002395061050675466
생물	70	0.013544891640866873
물 	2442	0.6637673280782821
지역	1957	0.09570618153364632
역 	4049	0.7119746790926675
 네	247	0.00025109511015146017
네트	160	0.3225806451612903
트워	155	0.027535974418191507
워크	200	0.38910505836575876
크 	826	0.5305073859987155
 포	1330	0.001352050593123247
포럼	121	0.04376130198915009
럼 	191	0.5410764872521246
 국	11270	0.0114568497627812
국제	1288	0.07142461043642212
제 	9462	0.6614932885906041
 협	2285	0.002322883913749338
협력	645	0.2513639906469213
력 	4805	0.9627329192546584
 의	6318	0.006422748607032086
의회	471	0.038838954399274345
의장	437	0.03603529314752206
장 	15642	0.7569686411149826
 이	14771	0.015015894218814649
이날	1870	0.08113150245129941
날 	3025	0.9515570934256056
기자	1090	0.04097744360902256
자 	14803	0.6060593654042988
 회	5483	0.005573904813605085
회견	465	0.02944528875379939
견 	1051	0.894468085106383
 특	2587	0.0026298908905337142
특별	748	0.28680981595092025
별 	1087	0.7969208211143695
 위	6933	0.007047944933927422
위원	3922	0.33341834566012074
원회	1809	0.0945042315327552
지원	1548	0.07570422535211267
원 	12154	0.6349388778602026
기구	284	0.010676691729323309
구 	5260	0.5113746840365545
 한	2873	0.0029206325970248786
한국	1121	0.2563457580608278
국 	5215	0.289192036821383
 시	11929	0.012126775582982868
시각	453	0.025123398591314957
각 	1297	0.5772140631953716
 내	2633	0.002676653542626699
내셔	46	0.007665389101816364
셔널	53	0.3925925925925926
널 	384	0.8571428571428571
 테	579	0.000588599468735609
테니	47	0.05304740406320542
니스	194	0.125810635538262
스 	4318	0.44002853357790683
 오	2685	0.0027295156710796377
오픈	220	0.06262453743239396
픈 	203	0.9227272727272727
 여	4430	0.004503446712433071
여자	607	0.11347915498223968
 단	3560	0.003619022640239669
단식	81	0.01169844020797227
식 	4040	0.7513483355030687
 서	2748	0.00279356017285916
서브	38	0.00668660918528946
브 	385	0.30362776025236593
 성	3294	0.0033486125216150193
성공	187	0.02423849643551523
공 	1774	0.14108477811356768
 메	943	0.000958634367906182
메이	387	0.2790194664744052
이저	244	0.010586142565837998
저 	689	0.38405797101449274
대회	1226	0.04563388669694037
 본	1444	0.0014679406439623826
본선	86	0.029954719609892023
선 	4113	0.3865601503759398
 무	2607	0.0026502224784002294
무대	326	0.04329924292734759
대 	7886	0.293530856845083
 뒤	1999	0.0020321422072581735
뒤 	1945	0.9681433549029368
 고	4502	0.004576640428752525
고개	11	0.0011647606946209234
개 	964	0.13864518912699555
 골	778	0.0007908987680074332
골프	338	0.35281837160751567
프 	1011	0.2570556826849733
 선	6019	0.006118791368427687
선수	1215	0.11419172932330827
수 	8533	0.457705304940192
 열	407	0.00041374781308358013
열애	2	0.001784121320249777
애 	425	0.35066006600660066
이후	1818	0.07887543928153065
 러	165	0.0001677355998987487
러시	97	0.08269394714407502
시안	56	0.0031057622982641007
안 	5819	0.648139897527289
 뷰	21	2.1348167259840743e-05
뷰티	13	0.04377104377104377
티 	427	0.38995433789954337
 종	1421	0.0014445593179158902
종합	453	0.13226277372262774
합 	1878	0.5526780459093584
시험	454	0.02517885863235539
험 	1977	0.8697756269247691
 인	7708	0.007835793963754879
인증	168	0.010379981464318814
증 	1028	0.39477726574500765
기관	1278	0.04804511278195489
관 	5255	0.40249693627450983
 부	6546	0.006654528708710358
부분	740	0.0398299154959901
분 	1759	0.39184673646691914
이전	467	0.02026118269773092
오전	314	0.08938229433532593
 도	2993	0.003042622124223969
도청	23	0.0024372152167002224
청 	1652	0.41207283611873285
 정	13463	0.013686208372344567
정약	1	3.953350464518679e-05
약용	2	0.0007713073659853452
용실	5	0.0009132420091324201
실 	2334	0.39552618200305034
 화	1223	0.0012432765980373917
화학	207	0.027500996412913512
학 	4048	0.3955442642173148
 연	6703	0.0068141316734624995
연구	1825	0.21579756414804305
구원	295	0.028679758895586233
원장	1475	0.07705568906070422
 평	2471	0.002511967680907927
평가	845	0.3033022254127782
가 	6734	0.46776882467352043
본부	602	0.20968303726924417
부 	11206	0.6031540987136014
 설	1381	0.0014038961421828603
설립	222	0.056589344889115475
립 	1294	0.852437417654809
 해	3721	0.0037826919225651145
해외	781	0.10584089985092832
외 	1714	0.3760421237384818
 공	10136	0.010304048730749799
공인	107	0.008509623031652617
인 	7739	0.4781587890021625
 분	2667	0.0027112172419997745
분야	674	0.1501447983960793
야 	1075	0.42828685258964144
정밀	102	0.004032417473809054
밀 	374	0.6192052980132451
자원	370	0.015148413510747185
 효	633	0.0006434947559751995
효능	6	0.007001166861143524
능 	1769	0.7851753217931646
 독	908	0.0009230540891397807
독성	43	0.018494623655913978
 농	1212	0.0012320942247108085
농약	21	0.01596958174904943
약 	1846	0.7119166988044736
 잔	215	0.00021856456956503617
잔류	32	0.12749003984063745
류 	1180	0.8973384030418251
국내	1608	0.08916985526534686
내 	3015	0.5024162639560074
대표	3129	0.11646690984887963
표 	4593	0.8350909090909091
 관	7249	0.007369184022218359
관련	1527	0.1169577205882353
련 	2137	0.9464127546501329
인력	287	0.017732468334877974
이용	321	0.013926851490303267
용 	4285	0.782648401826484
기업	2279	0.08567669172932331
업 	8356	0.7210907835692095
 산	1831	0.0018613568691794476
산업	1026	0.15702479338842976
분석	368	0.0819781688572065
석 	2071	0.7357015985790408
 데	308	0.0003131064531443309
데이	199	0.12539382482671707
이터	184	0.007982992754566359
 제	4157	0.0042259205380551414
제공	144	0.010067114093959731
 각	869	0.0008834074928000765
각종	501	0.22296395193591456
종 	1738	0.5074452554744525
생산	662	0.12809597523219815
산품	13	0.0019895928986838076
품 	2600	0.8801624915368991
 경	8928	0.009076020823612294
경쟁	627	0.05582761998041136
쟁력	192	0.1225271218889598
 강	2442	0.0024824868785014807
강화	373	0.10948048136190197
 임	1961	0.001993512190311795
임상	47	0.01010752688172043
상 	7942	0.5484806629834255
관리	1134	0.08685661764705882
리 	7802	0.6274225975070366
기준	923	0.03469924812030075
준 	1754	0.6822248152469856
공중	48	0.0038174009861619215
중화	10	0.0015770383220312253
화장	213	0.028298126743722597
장실	75	0.003629500580720093
고장	14	0.0014824227022448115
 출	2909	0.0029572294551846057
출신	827	0.14112627986348122
신 	3357	0.4585439147657424
지난	1110	0.054284037558685445
난해	833	0.48402091807088904
해 	3358	0.45507521344355606
시외	7	0.0003882202872830126
외버	5	0.0010969723562966214
버스	383	0.2884036144578313
 터	204	0.00020738219623845294
터미	28	0.008739076154806492
미널	25	0.005666364460562103
 문	5257	0.005344157870713466
문화	1557	0.1554357592093441
 복	1881	0.0019121858388457351
복지	983	0.3467372134038801
지 	7432	0.3634585289514867
